"state_alpha2","year","race","mu","dimension"
"TX","1960","3",0.339879274026879,"punitive"
"UT","1960","3",0.35124136580867,"punitive"
"VT","1960","3",NA,"punitive"
"VA","1960","3",0.326938285162535,"punitive"
"WA","1960","3",0.361978247477026,"punitive"
"WV","1960","3",0.354029182431467,"punitive"
"WI","1960","3",0.32863018184152,"punitive"
"WY","1960","3",0.341359935247017,"punitive"
"all","1960","3",0.347167486417869,"punitive"
"AL","1965","3",0.226552877875301,"punitive"
"AK","1965","3",0.233989499032857,"punitive"
"AZ","1965","3",0.227880053494107,"punitive"
"AR","1965","3",0.239456367753321,"punitive"
"CA","1965","3",0.259552800142095,"punitive"
"CO","1965","3",0.249001697427474,"punitive"
"CT","1965","3",0.200999790813942,"punitive"
"DE","1965","3",0.222569030469345,"punitive"
"DC","1965","3",0.224449092030721,"punitive"
"FL","1965","3",0.228708993017606,"punitive"
"GA","1965","3",0.222727560408089,"punitive"
"HI","1965","3",0.257558703178048,"punitive"
"ID","1965","3",0.240333208947117,"punitive"
"IL","1965","3",0.233793525753727,"punitive"
"IN","1965","3",0.227105239627161,"punitive"
"IA","1965","3",0.237678605838794,"punitive"
"KS","1965","3",0.252324255216971,"punitive"
"KY","1965","3",0.23774631601267,"punitive"
"LA","1965","3",0.227974071651197,"punitive"
"ME","1965","3",0.198928124532649,"punitive"
"MD","1965","3",0.22704708095087,"punitive"
"MA","1965","3",0.206729139908384,"punitive"
"MI","1965","3",0.226309931331015,"punitive"
"MN","1965","3",0.230653758743753,"punitive"
"MS","1965","3",0.216566966648383,"punitive"
"MO","1965","3",0.242365192566274,"punitive"
"MT","1965","3",0.234698709324868,"punitive"
"NE","1965","3",0.230730485488735,"punitive"
"NV","1965","3",0.243947637769664,"punitive"
"NH","1965","3",0.201215264786444,"punitive"
"NJ","1965","3",0.195133166940346,"punitive"
"NM","1965","3",0.22945207361353,"punitive"
"NY","1965","3",0.195296951126678,"punitive"
"NC","1965","3",0.213977662529742,"punitive"
"ND","1965","3",0.220892585873792,"punitive"
"OH","1965","3",0.226685745956174,"punitive"
"OK","1965","3",0.23232355940713,"punitive"
"OR","1965","3",0.255178086483877,"punitive"
"PA","1965","3",0.195130443304521,"punitive"
"RI","1965","3",0.207907486292263,"punitive"
"SC","1965","3",0.226805898247,"punitive"
"SD","1965","3",0.230911209061487,"punitive"
"TN","1965","3",0.22537160544212,"punitive"
"TX","1965","3",0.233966948244821,"punitive"
"UT","1965","3",0.242292938739327,"punitive"
"VT","1965","3",0.202778711972583,"punitive"
"VA","1965","3",0.221223766007206,"punitive"
"WA","1965","3",0.256692066106851,"punitive"
"WV","1965","3",0.225583982090598,"punitive"
"WI","1965","3",0.223135296745248,"punitive"
"WY","1965","3",0.245107747071913,"punitive"
"all","1965","3",0.24136903546813,"punitive"
"AL","1966","3",0.227547166012641,"punitive"
"AK","1966","3",0.235623758531143,"punitive"
"AZ","1966","3",0.229355639182702,"punitive"
"AR","1966","3",0.241505631600688,"punitive"
"CA","1966","3",0.260202608019691,"punitive"
"CO","1966","3",0.249111759722798,"punitive"
"CT","1966","3",0.200539069378974,"punitive"
"DE","1966","3",0.222379539408052,"punitive"
"DC","1966","3",0.224787664983957,"punitive"
"FL","1966","3",0.229197084152182,"punitive"
"GA","1966","3",0.224258194646254,"punitive"
"HI","1966","3",0.259098278161472,"punitive"
"ID","1966","3",0.241704666430065,"punitive"
"IL","1966","3",0.234218835496495,"punitive"
"IN","1966","3",0.227243744972621,"punitive"
"IA","1966","3",0.239461129900216,"punitive"
"KS","1966","3",0.253622505298774,"punitive"
"KY","1966","3",0.238295585163955,"punitive"
"LA","1966","3",0.228813028987953,"punitive"
"ME","1966","3",0.199702207080917,"punitive"
"MD","1966","3",0.227362132753532,"punitive"
"MA","1966","3",0.207430371987185,"punitive"
"MI","1966","3",0.227217036645319,"punitive"
"MN","1966","3",0.231593542687721,"punitive"
"MS","1966","3",0.217384997570149,"punitive"
"MO","1966","3",0.242752808802407,"punitive"
"MT","1966","3",0.236766519117492,"punitive"
"NE","1966","3",0.231734568536789,"punitive"
"NV","1966","3",0.245526244537282,"punitive"
"NH","1966","3",0.198627752670475,"punitive"
"NJ","1966","3",0.19595698645063,"punitive"
"NM","1966","3",0.230683422557106,"punitive"
"NY","1966","3",0.195600070507457,"punitive"
"NC","1966","3",0.215103957975449,"punitive"
"ND","1966","3",0.221296920542203,"punitive"
"OH","1966","3",0.227591302411861,"punitive"
"OK","1966","3",0.233084543249743,"punitive"
"OR","1966","3",0.256253298505507,"punitive"
"PA","1966","3",0.195452719022254,"punitive"
"RI","1966","3",0.209607928283931,"punitive"
"SC","1966","3",0.227461032850704,"punitive"
"SD","1966","3",0.232235771790573,"punitive"
"TN","1966","3",0.22608627532262,"punitive"
"TX","1966","3",0.234451729901559,"punitive"
"UT","1966","3",0.24267520214618,"punitive"
"VT","1966","3",0.203193338911806,"punitive"
"VA","1966","3",0.221458155209543,"punitive"
"WA","1966","3",0.257905806618103,"punitive"
"WV","1966","3",0.223456334976849,"punitive"
"WI","1966","3",0.223348028810614,"punitive"
"WY","1966","3",0.248233522140887,"punitive"
"all","1966","3",0.242082371592085,"punitive"
"AL","1967","3",0.324466655058982,"punitive"
"AK","1967","3",0.335166720784141,"punitive"
"AZ","1967","3",0.327235202301723,"punitive"
"AR","1967","3",0.342454064084417,"punitive"
"CA","1967","3",0.363712765299409,"punitive"
"CO","1967","3",0.349717491619343,"punitive"
"CT","1967","3",0.288550930659091,"punitive"
"DE","1967","3",0.316411614342795,"punitive"
"DC","1967","3",0.320218548167436,"punitive"
"FL","1967","3",0.325615950637402,"punitive"
"GA","1967","3",0.320745326964392,"punitive"
"HI","1967","3",0.363476654461525,"punitive"
"ID","1967","3",0.342007389307462,"punitive"
"IL","1967","3",0.331843423234494,"punitive"
"IN","1967","3",0.323059027873537,"punitive"
"IA","1967","3",0.339988171362707,"punitive"
"KS","1967","3",0.356608487264717,"punitive"
"KY","1967","3",0.336891407881936,"punitive"
"LA","1967","3",0.325595000813948,"punitive"
"ME","1967","3",0.289116787090037,"punitive"
"MD","1967","3",0.323344630252348,"punitive"
"MA","1967","3",0.298726453641364,"punitive"
"MI","1967","3",0.323708620392685,"punitive"
"MN","1967","3",0.329198385585669,"punitive"
"MS","1967","3",0.311468993228374,"punitive"
"MO","1967","3",0.342401144941697,"punitive"
"MT","1967","3",0.337008865701933,"punitive"
"NE","1967","3",0.329572062055345,"punitive"
"NV","1967","3",0.346774900422685,"punitive"
"NH","1967","3",0.283750082411518,"punitive"
"NJ","1967","3",0.284161382115901,"punitive"
"NM","1967","3",0.328518234446762,"punitive"
"NY","1967","3",0.283185764907123,"punitive"
"NC","1967","3",0.308986660028447,"punitive"
"ND","1967","3",0.315971463186986,"punitive"
"OH","1967","3",0.324200780135209,"punitive"
"OK","1967","3",0.330836465638216,"punitive"
"OR","1967","3",0.359426957923634,"punitive"
"PA","1967","3",0.282985788979058,"punitive"
"RI","1967","3",0.302745075809681,"punitive"
"SC","1967","3",0.323725852140335,"punitive"
"SD","1967","3",0.33050115939579,"punitive"
"TN","1967","3",0.322325773738296,"punitive"
"TX","1967","3",0.332254972955401,"punitive"
"UT","1967","3",0.342182272955475,"punitive"
"VT","1967","3",0.293445593146292,"punitive"
"VA","1967","3",0.315868244181677,"punitive"
"WA","1967","3",0.361526519830224,"punitive"
"WV","1967","3",0.315784670742952,"punitive"
"WI","1967","3",0.318307551332619,"punitive"
"WY","1967","3",0.352527150426083,"punitive"
"all","1967","3",0.341562812294452,"punitive"
"AL","1968","3",0.365229864692924,"punitive"
"AK","1968","3",0.377437039677858,"punitive"
"AZ","1968","3",0.368876811877023,"punitive"
"AR","1968","3",0.385117462873057,"punitive"
"CA","1968","3",0.405964142181523,"punitive"
"CO","1968","3",0.390806182912759,"punitive"
"CT","1968","3",0.325487321238037,"punitive"
"DE","1968","3",0.355449292256385,"punitive"
"DC","1968","3",0.360092667959761,"punitive"
"FL","1968","3",0.365824243839166,"punitive"
"GA","1968","3",0.361786180233588,"punitive"
"HI","1968","3",0.406821407219973,"punitive"
"ID","1968","3",0.384061249941308,"punitive"
"IL","1968","3",0.372369612850388,"punitive"
"IN","1968","3",0.362887319142788,"punitive"
"IA","1968","3",0.382420919784806,"punitive"
"KS","1968","3",0.399256344585548,"punitive"
"KY","1968","3",0.377785924921909,"punitive"
"LA","1968","3",0.366271015670384,"punitive"
"ME","1968","3",0.327562397491786,"punitive"
"MD","1968","3",0.363339529094606,"punitive"
"MA","1968","3",0.337606651804198,"punitive"
"MI","1968","3",0.364262066063852,"punitive"
"MN","1968","3",0.370170779406968,"punitive"
"MS","1968","3",0.351290630710475,"punitive"
"MO","1968","3",0.383484308062399,"punitive"
"MT","1968","3",0.379797245260724,"punitive"
"NE","1968","3",0.370606976743088,"punitive"
"NV","1968","3",0.389318128433665,"punitive"
"NH","1968","3",0.318298211292295,"punitive"
"NJ","1968","3",0.322175323710113,"punitive"
"NM","1968","3",0.36985146857022,"punitive"
"NY","1968","3",0.32061675570415,"punitive"
"NC","1968","3",0.349105197841107,"punitive"
"ND","1968","3",0.355655103270634,"punitive"
"OH","1968","3",0.364791223626077,"punitive"
"OK","1968","3",0.371664120326867,"punitive"
"OR","1968","3",0.401941917992492,"punitive"
"PA","1968","3",0.320423623418041,"punitive"
"RI","1968","3",0.34308311429187,"punitive"
"SC","1968","3",0.364037277445709,"punitive"
"SD","1968","3",0.372069142438175,"punitive"
"TN","1968","3",0.362716911981543,"punitive"
"TX","1968","3",0.372894248737764,"punitive"
"UT","1968","3",0.383213023534333,"punitive"
"VT","1968","3",0.33189671692643,"punitive"
"VA","1968","3",0.355360513203707,"punitive"
"WA","1968","3",0.40426220671372,"punitive"
"WV","1968","3",0.352836152885733,"punitive"
"WI","1968","3",0.357947312073003,"punitive"
"WY","1968","3",0.398153694034396,"punitive"
"all","1968","3",0.382767915734223,"punitive"
"AL","1969","3",0.368819832644554,"punitive"
"AK","1969","3",0.38212768820138,"punitive"
"AZ","1969","3",0.373322757942837,"punitive"
"AR","1969","3",0.389782065290575,"punitive"
"CA","1969","3",0.409420029653945,"punitive"
"CO","1969","3",0.393731079937241,"punitive"
"CT","1969","3",0.327665457004538,"punitive"
"DE","1969","3",0.358035174969207,"punitive"
"DC","1969","3",0.363164381287797,"punitive"
"FL","1969","3",0.369030067637066,"punitive"
"GA","1969","3",0.36592131300352,"punitive"
"HI","1969","3",0.411352430195867,"punitive"
"ID","1969","3",0.388245302948587,"punitive"
"IL","1969","3",0.375548375933099,"punitive"
"IN","1969","3",0.3657944538712,"punitive"
"IA","1969","3",0.386896254468716,"punitive"
"KS","1969","3",0.403282643006107,"punitive"
"KY","1969","3",0.381124999114384,"punitive"
"LA","1969","3",0.369947647774156,"punitive"
"ME","1969","3",0.331011741025426,"punitive"
"MD","1969","3",0.366400751028135,"punitive"
"MA","1969","3",0.340908215472902,"punitive"
"MI","1969","3",0.367821530131575,"punitive"
"MN","1969","3",0.373897727665744,"punitive"
"MS","1969","3",0.354746566921722,"punitive"
"MO","1969","3",0.386671245668767,"punitive"
"MT","1969","3",0.384893957307243,"punitive"
"NE","1969","3",0.374282977746869,"punitive"
"NV","1969","3",0.393874443604376,"punitive"
"NH","1969","3",0.318723779821901,"punitive"
"NJ","1969","3",0.325554219632514,"punitive"
"NM","1969","3",0.373921322179373,"punitive"
"NY","1969","3",0.323516216231504,"punitive"
"NC","1969","3",0.353024356896997,"punitive"
"ND","1969","3",0.358744598234924,"punitive"
"OH","1969","3",0.368342469451016,"punitive"
"OK","1969","3",0.375156483874363,"punitive"
"OR","1969","3",0.405793241157959,"punitive"
"PA","1969","3",0.323357452080246,"punitive"
"RI","1969","3",0.347457114703853,"punitive"
"SC","1969","3",0.367382823889996,"punitive"
"SD","1969","3",0.376327946698793,"punitive"
"TN","1969","3",0.36612479502662,"punitive"
"TX","1969","3",0.376134373644219,"punitive"
"UT","1969","3",0.386396389602442,"punitive"
"VT","1969","3",0.334965469213526,"punitive"
"VA","1969","3",0.358346136413306,"punitive"
"WA","1969","3",0.408260886671574,"punitive"
"WV","1969","3",0.353569713039403,"punitive"
"WI","1969","3",0.360882785768885,"punitive"
"WY","1969","3",0.405951484554068,"punitive"
"all","1969","3",0.386235875966149,"punitive"
"AL","1970","3",0.461104646246476,"punitive"
"AK","1970","3",0.476184959302135,"punitive"
"AZ","1970","3",0.466637332516644,"punitive"
"AR","1970","3",0.483877577428933,"punitive"
"CA","1970","3",0.503202789813244,"punitive"
"CO","1970","3",0.486430568995558,"punitive"
"CT","1970","3",0.414942517289081,"punitive"
"DE","1970","3",0.448323079202486,"punitive"
"DC","1970","3",0.454459298802724,"punitive"
"FL","1970","3",0.460549345998601,"punitive"
"GA","1970","3",0.458229290318754,"punitive"
"HI","1970","3",0.50633673298228,"punitive"
"ID","1970","3",0.481824094139802,"punitive"
"IL","1970","3",0.467532014687985,"punitive"
"IN","1970","3",0.457057649495921,"punitive"
"IA","1970","3",0.480938604147598,"punitive"
"KS","1970","3",0.497506936775939,"punitive"
"KY","1970","3",0.473490339152802,"punitive"
"LA","1970","3",0.462014120320764,"punitive"
"ME","1970","3",0.420110545083985,"punitive"
"MD","1970","3",0.457787988631355,"punitive"
"MA","1970","3",0.430624635682061,"punitive"
"MI","1970","3",0.459701567970059,"punitive"
"MN","1970","3",0.466325988948764,"punitive"
"MS","1970","3",0.44577073649137,"punitive"
"MO","1970","3",0.479377793253115,"punitive"
"MT","1970","3",0.479400533507072,"punitive"
"NE","1970","3",0.466784130226881,"punitive"
"NV","1970","3",0.487957478253575,"punitive"
"NH","1970","3",0.403428144004911,"punitive"
"NJ","1970","3",0.413892307895897,"punitive"
"NM","1970","3",0.466812420411793,"punitive"
"NY","1970","3",0.411236578696392,"punitive"
"NC","1970","3",0.444389403067667,"punitive"
"ND","1970","3",0.449727852462647,"punitive"
"OH","1970","3",0.460301996010343,"punitive"
"OK","1970","3",0.467425893748267,"punitive"
"OR","1970","3",0.499844993121591,"punitive"
"PA","1970","3",0.411077613809234,"punitive"
"RI","1970","3",0.438997984156159,"punitive"
"SC","1970","3",0.459055175931782,"punitive"
"SD","1970","3",0.469474833909708,"punitive"
"TN","1970","3",0.457968005089288,"punitive"
"TX","1970","3",0.468283621502926,"punitive"
"UT","1970","3",0.479024348013704,"punitive"
"VT","1970","3",0.424408983126388,"punitive"
"VA","1970","3",0.44910918296584,"punitive"
"WA","1970","3",0.502488400262476,"punitive"
"WV","1970","3",0.44200769285004,"punitive"
"WI","1970","3",0.451931500115453,"punitive"
"WY","1970","3",0.504629763007564,"punitive"
"all","1970","3",0.478790573669919,"punitive"
"AL","1971","3",0.281238809371521,"punitive"
"AK","1971","3",0.29536131753033,"punitive"
"AZ","1971","3",0.287248424270551,"punitive"
"AR","1971","3",0.295900523795442,"punitive"
"CA","1971","3",0.315438867682529,"punitive"
"CO","1971","3",0.302800813802805,"punitive"
"CT","1971","3",0.246632507847985,"punitive"
"DE","1971","3",0.27152130998172,"punitive"
"DC","1971","3",0.275590950289784,"punitive"
"FL","1971","3",0.281419778326832,"punitive"
"GA","1971","3",0.278903772148458,"punitive"
"HI","1971","3",0.318958298377015,"punitive"
"ID","1971","3",0.299604268725998,"punitive"
"IL","1971","3",0.285487937152369,"punitive"
"IN","1971","3",0.278372408134822,"punitive"
"IA","1971","3",0.295958484403155,"punitive"
"KS","1971","3",0.308841904114776,"punitive"
"KY","1971","3",0.287672822270611,"punitive"
"LA","1971","3",0.284459558535609,"punitive"
"ME","1971","3",0.2503012832368,"punitive"
"MD","1971","3",0.278616016996477,"punitive"
"MA","1971","3",0.255878752576951,"punitive"
"MI","1971","3",0.281177217199531,"punitive"
"MN","1971","3",0.287547734177597,"punitive"
"MS","1971","3",0.270748473696562,"punitive"
"MO","1971","3",0.2961096737462,"punitive"
"MT","1971","3",0.29684972758849,"punitive"
"NE","1971","3",0.287357021502749,"punitive"
"NV","1971","3",0.30551821931794,"punitive"
"NH","1971","3",0.241523452236794,"punitive"
"NJ","1971","3",0.243766813288018,"punitive"
"NM","1971","3",0.287947645139331,"punitive"
"NY","1971","3",0.242334184725326,"punitive"
"NC","1971","3",0.268478725633209,"punitive"
"ND","1971","3",0.275652872342994,"punitive"
"OH","1971","3",0.281380177208058,"punitive"
"OK","1971","3",0.287655479279926,"punitive"
"OR","1971","3",0.312918796981511,"punitive"
"PA","1971","3",0.24220865588409,"punitive"
"RI","1971","3",0.260031465066735,"punitive"
"SC","1971","3",0.279707677953468,"punitive"
"SD","1971","3",0.288487107575868,"punitive"
"TN","1971","3",0.27895505297648,"punitive"
"TX","1971","3",0.287550621858021,"punitive"
"UT","1971","3",0.296661426854791,"punitive"
"VT","1971","3",0.25054381036477,"punitive"
"VA","1971","3",0.274377560176378,"punitive"
"WA","1971","3",0.315164141438642,"punitive"
"WV","1971","3",0.268857837742958,"punitive"
"WI","1971","3",0.275801999077922,"punitive"
"WY","1971","3",0.313728607807694,"punitive"
"all","1971","3",0.295742509138773,"punitive"
"AL","1972","3",0.363949677888805,"punitive"
"AK","1972","3",0.381531217064741,"punitive"
"AZ","1972","3",0.371918705033375,"punitive"
"AR","1972","3",0.37773941794734,"punitive"
"CA","1972","3",0.401113979794275,"punitive"
"CO","1972","3",0.388339953319277,"punitive"
"CT","1972","3",0.324679306867503,"punitive"
"DE","1972","3",0.352889869137936,"punitive"
"DC","1972","3",0.3573109227126,"punitive"
"FL","1972","3",0.363769282734784,"punitive"
"GA","1972","3",0.360623450745354,"punitive"
"HI","1972","3",0.405869857436784,"punitive"
"ID","1972","3",0.385262139350933,"punitive"
"IL","1972","3",0.367484721658588,"punitive"
"IN","1972","3",0.360872523326934,"punitive"
"IA","1972","3",0.379194270462808,"punitive"
"KS","1972","3",0.392460280238727,"punitive"
"KY","1972","3",0.367990036094025,"punitive"
"LA","1972","3",0.368112200429335,"punitive"
"ME","1972","3",0.329334522777469,"punitive"
"MD","1972","3",0.360647922223182,"punitive"
"MA","1972","3",0.333461381510036,"punitive"
"MI","1972","3",0.364346059651187,"punitive"
"MN","1972","3",0.372357126742458,"punitive"
"MS","1972","3",0.353363703781054,"punitive"
"MO","1972","3",0.380393852127867,"punitive"
"MT","1972","3",0.381875256967332,"punitive"
"NE","1972","3",0.372243122097525,"punitive"
"NV","1972","3",0.391655487623872,"punitive"
"NH","1972","3",0.321741928348409,"punitive"
"NJ","1972","3",0.319832629685967,"punitive"
"NM","1972","3",0.373191584407653,"punitive"
"NY","1972","3",0.31877598239966,"punitive"
"NC","1972","3",0.349776164694024,"punitive"
"ND","1972","3",0.360903195802766,"punitive"
"OH","1972","3",0.364478042225667,"punitive"
"OK","1972","3",0.371914987566916,"punitive"
"OR","1972","3",0.398627663279619,"punitive"
"PA","1972","3",0.318623585313624,"punitive"
"RI","1972","3",0.33666817791899,"punitive"
"SC","1972","3",0.36171814629218,"punitive"
"SD","1972","3",0.372170780961176,"punitive"
"TN","1972","3",0.361343055603152,"punitive"
"TX","1972","3",0.370801890479528,"punitive"
"UT","1972","3",0.381687102933666,"punitive"
"VT","1972","3",0.327620113956277,"punitive"
"VA","1972","3",0.357849120198957,"punitive"
"WA","1972","3",0.401007109766511,"punitive"
"WV","1972","3",0.351471702000841,"punitive"
"WI","1972","3",0.35951029415123,"punitive"
"WY","1972","3",0.396958354179213,"punitive"
"all","1972","3",0.379212518581145,"punitive"
"AL","1973","3",0.401373015198424,"punitive"
"AK","1973","3",0.421179846842562,"punitive"
"AZ","1973","3",0.410726122976311,"punitive"
"AR","1973","3",0.413936716768494,"punitive"
"CA","1973","3",0.438753445493612,"punitive"
"CO","1973","3",0.426658503451198,"punitive"
"CT","1973","3",0.361153775331648,"punitive"
"DE","1973","3",0.390168416033722,"punitive"
"DC","1973","3",0.394604315386978,"punitive"
"FL","1973","3",0.400983838753293,"punitive"
"GA","1973","3",0.397495506453688,"punitive"
"HI","1973","3",0.44434440350419,"punitive"
"ID","1973","3",0.424062119010661,"punitive"
"IL","1973","3",0.404180362865927,"punitive"
"IN","1973","3",0.398518312217931,"punitive"
"IA","1973","3",0.416049167992336,"punitive"
"KS","1973","3",0.428706040654185,"punitive"
"KY","1973","3",0.403375619661412,"punitive"
"LA","1973","3",0.405973775517141,"punitive"
"ME","1973","3",0.366379430975166,"punitive"
"MD","1973","3",0.397839073942943,"punitive"
"MA","1973","3",0.368775152127273,"punitive"
"MI","1973","3",0.402368609042632,"punitive"
"MN","1973","3",0.411277192587535,"punitive"
"MS","1973","3",0.391732457094303,"punitive"
"MO","1973","3",0.418143756930068,"punitive"
"MT","1973","3",0.42033731515409,"punitive"
"NE","1973","3",0.411443938996319,"punitive"
"NV","1973","3",0.43020180051214,"punitive"
"NH","1973","3",0.360548217237348,"punitive"
"NJ","1973","3",0.354925623676312,"punitive"
"NM","1973","3",0.41250761524999,"punitive"
"NY","1973","3",0.354337433811785,"punitive"
"NC","1973","3",0.387284801455118,"punitive"
"ND","1973","3",0.401381800413886,"punitive"
"OH","1973","3",0.40241201038396,"punitive"
"OK","1973","3",0.410409619638085,"punitive"
"OR","1973","3",0.436451835310472,"punitive"
"PA","1973","3",0.354203030057858,"punitive"
"RI","1973","3",0.370802369874836,"punitive"
"SC","1973","3",0.398768514127771,"punitive"
"SD","1973","3",0.410151399562609,"punitive"
"TN","1973","3",0.398696066968458,"punitive"
"TX","1973","3",0.408229626916456,"punitive"
"UT","1973","3",0.420112865139704,"punitive"
"VT","1973","3",0.362831160303025,"punitive"
"VA","1973","3",0.396461206611534,"punitive"
"WA","1973","3",0.438808213376545,"punitive"
"WV","1973","3",0.389518497615224,"punitive"
"WI","1973","3",0.398404854078859,"punitive"
"WY","1973","3",0.43287643591599,"punitive"
"all","1973","3",0.416454347163511,"punitive"
"AL","1974","3",0.412214493082039,"punitive"
"AK","1974","3",0.433729467771682,"punitive"
"AZ","1974","3",0.42263555889314,"punitive"
"AR","1974","3",0.423766264825694,"punitive"
"CA","1974","3",0.449161726483681,"punitive"
"CO","1974","3",0.437799253590642,"punitive"
"CT","1974","3",0.372230545427217,"punitive"
"DE","1974","3",0.401235209018891,"punitive"
"DC","1974","3",0.405654436199473,"punitive"
"FL","1974","3",0.41170610067933,"punitive"
"GA","1974","3",0.408009857340316,"punitive"
"HI","1974","3",0.455396670332033,"punitive"
"ID","1974","3",0.435756272712553,"punitive"
"IL","1974","3",0.414440157699852,"punitive"
"IN","1974","3",0.40968878523834,"punitive"
"IA","1974","3",0.426159912713159,"punitive"
"KS","1974","3",0.438052061684661,"punitive"
"KY","1974","3",0.412698745828554,"punitive"
"LA","1974","3",0.417030901884288,"punitive"
"ME","1974","3",0.37785886759178,"punitive"
"MD","1974","3",0.408617754486298,"punitive"
"MA","1974","3",0.378709115174272,"punitive"
"MI","1974","3",0.413787798335214,"punitive"
"MN","1974","3",0.423271923555069,"punitive"
"MS","1974","3",0.403682639812775,"punitive"
"MO","1974","3",0.428963914876431,"punitive"
"MT","1974","3",0.431819735342422,"punitive"
"NE","1974","3",0.423838947542684,"punitive"
"NV","1974","3",0.441432034627337,"punitive"
"NH","1974","3",0.373609171914703,"punitive"
"NJ","1974","3",0.365051027715049,"punitive"
"NM","1974","3",0.424859530558884,"punitive"
"NY","1974","3",0.364892452120461,"punitive"
"NC","1974","3",0.398661483947559,"punitive"
"ND","1974","3",0.415090840539267,"punitive"
"OH","1974","3",0.413748161497906,"punitive"
"OK","1974","3",0.422099152449777,"punitive"
"OR","1974","3",0.447047704625234,"punitive"
"PA","1974","3",0.364793735920919,"punitive"
"RI","1974","3",0.37970398823288,"punitive"
"SC","1974","3",0.409403568227186,"punitive"
"SD","1974","3",0.421443410327067,"punitive"
"TN","1974","3",0.409537278239811,"punitive"
"TX","1974","3",0.418948277993461,"punitive"
"UT","1974","3",0.431523535849765,"punitive"
"VT","1974","3",0.372786408861142,"punitive"
"VA","1974","3",0.40839137326007,"punitive"
"WA","1974","3",0.449353052240103,"punitive"
"WV","1974","3",0.401000225501598,"punitive"
"WI","1974","3",0.410658309785684,"punitive"
"WY","1974","3",0.442075760685692,"punitive"
"all","1974","3",0.426980393451643,"punitive"
"AL","1975","3",0.441757616537183,"punitive"
"AK","1975","3",0.46504071559198,"punitive"
"AZ","1975","3",0.453207358058447,"punitive"
"AR","1975","3",0.452635346443047,"punitive"
"CA","1975","3",0.478635766117845,"punitive"
"CO","1975","3",0.467796302011107,"punitive"
"CT","1975","3",0.401393322583587,"punitive"
"DE","1975","3",0.430877455369174,"punitive"
"DC","1975","3",0.4354239259177,"punitive"
"FL","1975","3",0.441112073060218,"punitive"
"GA","1975","3",0.437224184676727,"punitive"
"HI","1975","3",0.485470636885252,"punitive"
"ID","1975","3",0.466224607467094,"punitive"
"IL","1975","3",0.443544004796146,"punitive"
"IN","1975","3",0.439525337859728,"punitive"
"IA","1975","3",0.455237329831152,"punitive"
"KS","1975","3",0.466545417356214,"punitive"
"KY","1975","3",0.441054053390503,"punitive"
"LA","1975","3",0.446744493805211,"punitive"
"ME","1975","3",0.407478370530611,"punitive"
"MD","1975","3",0.438083728589409,"punitive"
"MA","1975","3",0.407053153978018,"punitive"
"MI","1975","3",0.443850992633349,"punitive"
"MN","1975","3",0.453890548862916,"punitive"
"MS","1975","3",0.434091623343432,"punitive"
"MO","1975","3",0.45866293099309,"punitive"
"MT","1975","3",0.462133862431983,"punitive"
"NE","1975","3",0.454963723854424,"punitive"
"NV","1975","3",0.4714641309619,"punitive"
"NH","1975","3",0.404447756826435,"punitive"
"NJ","1975","3",0.39331760995496,"punitive"
"NM","1975","3",0.455851767860187,"punitive"
"NY","1975","3",0.393518420857349,"punitive"
"NC","1975","3",0.428571123794449,"punitive"
"ND","1975","3",0.447252476372028,"punitive"
"OH","1975","3",0.443756512279965,"punitive"
"OK","1975","3",0.452480596100965,"punitive"
"OR","1975","3",0.476660232360739,"punitive"
"PA","1975","3",0.3934602800465,"punitive"
"RI","1975","3",0.407204660133437,"punitive"
"SC","1975","3",0.438720860652607,"punitive"
"SD","1975","3",0.451519592151409,"punitive"
"TN","1975","3",0.439058609771741,"punitive"
"TX","1975","3",0.448435960649249,"punitive"
"UT","1975","3",0.461746871992403,"punitive"
"VT","1975","3",0.401066982834253,"punitive"
"VA","1975","3",0.438759716777255,"punitive"
"WA","1975","3",0.478932237151355,"punitive"
"WV","1975","3",0.430899679040811,"punitive"
"WI","1975","3",0.44142501251507,"punitive"
"WY","1975","3",0.470537163371382,"punitive"
"all","1975","3",0.456341152528626,"punitive"
"AL","1976","3",0.471026982531905,"punitive"
"AK","1976","3",0.495824979728798,"punitive"
"AZ","1976","3",0.483334634064005,"punitive"
"AR","1976","3",0.481337473310282,"punitive"
"CA","1976","3",0.507681774272726,"punitive"
"CO","1976","3",0.497328571199098,"punitive"
"CT","1976","3",0.430501184260466,"punitive"
"DE","1976","3",0.460318883367255,"punitive"
"DC","1976","3",0.465020090383984,"punitive"
"FL","1976","3",0.470270623314988,"punitive"
"GA","1976","3",0.466243843364919,"punitive"
"HI","1976","3",0.515010566552888,"punitive"
"ID","1976","3",0.496195559972469,"punitive"
"IL","1976","3",0.472460284599179,"punitive"
"IN","1976","3",0.469092780764988,"punitive"
"IA","1976","3",0.484057180147602,"punitive"
"KS","1976","3",0.494793827142065,"punitive"
"KY","1976","3",0.469380804207823,"punitive"
"LA","1976","3",0.476121629075431,"punitive"
"ME","1976","3",0.436971001093825,"punitive"
"MD","1976","3",0.467323301816166,"punitive"
"MA","1976","3",0.435449215960614,"punitive"
"MI","1976","3",0.473586374101758,"punitive"
"MN","1976","3",0.484044975623005,"punitive"
"MS","1976","3",0.464171962817933,"punitive"
"MO","1976","3",0.48800269636601,"punitive"
